Documentation:Are you missing any of the following documents ::NA,#NAME?,Documentation.Are.you.missing.any.of.the.following.documents...NA
Documentation:IF other please specify :,#NAME?,Documentation.IF.other.please.specify..
Documentation:Have you been facing any kind of difficulties in obtaining legal documents in Jordan ::Yes,#NAME?,Documentation.Have.you.been.facing.any.kind.of.difficulties.in.obtaining.legal.documents.in.Jordan...Yes
Documentation:Have you been facing any kind of difficulties in obtaining legal documents in Jordan ::No,#NAME?,Documentation.Have.you.been.facing.any.kind.of.difficulties.in.obtaining.legal.documents.in.Jordan...No
Documentation:How many children under 18 possess birth registration:,#NAME?,Documentation.How.many.children.under.18.possess.birth.registration.
Documentation:Working Family Member:Yes,#NAME?,Documentation.Working.Family.Member.Yes
Documentation:Working Family Member:No,#NAME?,Documentation.Working.Family.Member.No
Working Family Member:Do you have a work permit in Jordan ::Yes,#NAME?,Working.Family.Member.Do.you.have.a.work.permit.in.Jordan...Yes
Working Family Member:Do you have a work permit in Jordan ::No,#NAME?,Working.Family.Member.Do.you.have.a.work.permit.in.Jordan...No
Working Family Member:If not. what is the reason :,#NAME?,Working.Family.Member.If.not..what.is.the.reason..
Working Family Member:If yes. how was it issued :,#NAME?,Working.Family.Member.If.yes..how.was.it.issued..
Working Family Member:What kind of job?:Agriculture,#NAME?,Working.Family.Member.What.kind.of.job?.Agriculture
Working Family Member:What kind of job?:Construction,#NAME?,Working.Family.Member.What.kind.of.job?.Construction
Working Family Member:What kind of job?:Mechanics (garage),#NAME?,Working.Family.Member.What.kind.of.job?.Mechanics.-garage-
Working Family Member:What kind of job?:Worker in a factory,#NAME?,Working.Family.Member.What.kind.of.job?.Worker.in.a.factory
Working Family Member:What kind of job?:Driver,#NAME?,Working.Family.Member.What.kind.of.job?.Driver
Working Family Member:What kind of job?:Shop worker,#NAME?,Working.Family.Member.What.kind.of.job?.Shop.worker
Working Family Member:What kind of job?:Waiter in a restaurant-hotel,#NAME?,Working.Family.Member.What.kind.of.job?.Waiter.in.a.restaurant-hotel
Working Family Member:What kind of job?:Housekeeper,#NAME?,Working.Family.Member.What.kind.of.job?.Housekeeper
Working Family Member:What kind of job?:Clerk (secretary),#NAME?,Working.Family.Member.What.kind.of.job?.Clerk.-secretary-
Working Family Member:What kind of job?:Craft (carpenter. tailor. barber. hairdresser. blacksmith. painter. mobile shop),#NAME?,Working.Family.Member.What.kind.of.job?.Craft.-carpenter..tailor..barber..hairdresser..blacksmith..painter..mobile.shop-
Working Family Member:What kind of job?:Professional (medical doctor. teacher. lawyer),#NAME?,Working.Family.Member.What.kind.of.job?.Professional.-medical.doctor..teacher..lawyer-
Working Family Member:What kind of job?:Other. specify,#NAME?,Working.Family.Member.What.kind.of.job?.Other..specify
Working Family Member:What kind of job?:NA,#NAME?,Working.Family.Member.What.kind.of.job?.NA
Working Family Member:IF other please specify :,#NAME?,Working.Family.Member.IF.other.please.specify..
Working Family Member:If yes. date :,#NAME?,Working.Family.Member.If.yes..date..
Documentation:Have you. or any family member. ever been detained by the authorities in Jordan?:Yes,#NAME?,Documentation.Have.you..or.any.family.member..ever.been.detained.by.the.authorities.in.Jordan?.Yes
Documentation:Have you. or any family member. ever been detained by the authorities in Jordan?:No,#NAME?,Documentation.Have.you..or.any.family.member..ever.been.detained.by.the.authorities.in.Jordan?.No
Documentation:If divorced. do you have any documents ::Yes,#NAME?,Documentation.If.divorced..do.you.have.any.documents...Yes
Documentation:If divorced. do you have any documents ::No,#NAME?,Documentation.If.divorced..do.you.have.any.documents...No
Documentation:If divorced. do you have any documents ::NA,#NAME?,Documentation.If.divorced..do.you.have.any.documents...NA
Documentation:If yes. the date:,#NAME?,Documentation.If.yes..the.date.
Documentation & Protection:Did any children experience any harassment (violence-abuse)?:Yes,#NAME?,Documentation.and.Protection.Did.any.children.experience.any.harassment.-violence-abuse-?.Yes
Documentation & Protection:Did any children experience any harassment (violence-abuse)?:No,#NAME?,Documentation.and.Protection.Did.any.children.experience.any.harassment.-violence-abuse-?.No
Child Protection:How many children-adolescents in this family have experienced harassment (violence-abuse) to-from school in Jordan,#NAME?,Child.Protection.How.many.children-adolescents.in.this.family.have.experienced.harassment.-violence-abuse-.to-from.school.in.Jordan
How many children-adolescents in this family have experienced harassment (violence-abuse) to-from school in Jordan:select Gender ::Male,#NAME?,How.many.children-adolescents.in.this.family.have.experienced.harassment.-violence-abuse-.to-from.school.in.Jordan.select.Gender...Male
How many children-adolescents in this family have experienced harassment (violence-abuse) to-from school in Jordan:select Gender ::Female,#NAME?,How.many.children-adolescents.in.this.family.have.experienced.harassment.-violence-abuse-.to-from.school.in.Jordan.select.Gender...Female
How many children-adolescents in this family have experienced harassment (violence-abuse) to-from school in Jordan:select Age ::6-11 years,#NAME?,How.many.children-adolescents.in.this.family.have.experienced.harassment.-violence-abuse-.to-from.school.in.Jordan.select.Age...6-11.years
How many children-adolescents in this family have experienced harassment (violence-abuse) to-from school in Jordan:select Age ::12-17 years,#NAME?,How.many.children-adolescents.in.this.family.have.experienced.harassment.-violence-abuse-.to-from.school.in.Jordan.select.Age...12-17.years
Child Protection:How many children-adolescents have experienced physical abuse in schools from teacher &-or school staff in Jordan :,#NAME?,Child.Protection.How.many.children-adolescents.have.experienced.physical.abuse.in.schools.from.teacher.and-or.school.staff.in.Jordan..
How many children-adolescents have experienced physical abuse in schools from teacher &-or school staff in Jordan ::select Gender ::Male,#NAME?,How.many.children-adolescents.have.experienced.physical.abuse.in.schools.from.teacher.and-or.school.staff.in.Jordan...select.Gender...Male
How many children-adolescents have experienced physical abuse in schools from teacher &-or school staff in Jordan ::select Gender ::Female,#NAME?,How.many.children-adolescents.have.experienced.physical.abuse.in.schools.from.teacher.and-or.school.staff.in.Jordan...select.Gender...Female
How many children-adolescents have experienced physical abuse in schools from teacher &-or school staff in Jordan ::select Age ::6-11 years,#NAME?,How.many.children-adolescents.have.experienced.physical.abuse.in.schools.from.teacher.and-or.school.staff.in.Jordan...select.Age...6-11.years
How many children-adolescents have experienced physical abuse in schools from teacher &-or school staff in Jordan ::select Age ::12-17 years,#NAME?,How.many.children-adolescents.have.experienced.physical.abuse.in.schools.from.teacher.and-or.school.staff.in.Jordan...select.Age...12-17.years
Child Protection:How many children-adolescents have experienced physical abuse from other students in Jordan :,#NAME?,Child.Protection.How.many.children-adolescents.have.experienced.physical.abuse.from.other.students.in.Jordan..
How many children-adolescents have experienced physical abuse from other students in Jordan ::select Gender ::Male,#NAME?,How.many.children-adolescents.have.experienced.physical.abuse.from.other.students.in.Jordan...select.Gender...Male
How many children-adolescents have experienced physical abuse from other students in Jordan ::select Gender ::Female,#NAME?,How.many.children-adolescents.have.experienced.physical.abuse.from.other.students.in.Jordan...select.Gender...Female
How many children-adolescents have experienced physical abuse from other students in Jordan ::select Age ::6-11 years,#NAME?,How.many.children-adolescents.have.experienced.physical.abuse.from.other.students.in.Jordan...select.Age...6-11.years
How many children-adolescents have experienced physical abuse from other students in Jordan ::select Age ::12-17 years,#NAME?,How.many.children-adolescents.have.experienced.physical.abuse.from.other.students.in.Jordan...select.Age...12-17.years
Child Labor:How many children work-are employed outside their home :,#NAME?,Child.Labor.How.many.children.work-are.employed.outside.their.home..
How many children work-are employed outside their home ::select Gender ::Male,#NAME?,How.many.children.work-are.employed.outside.their.home...select.Gender...Male
How many children work-are employed outside their home ::select Gender ::Female,#NAME?,How.many.children.work-are.employed.outside.their.home...select.Gender...Female
How many children work-are employed outside their home ::select Age ::6-11 years,#NAME?,How.many.children.work-are.employed.outside.their.home...select.Age...6-11.years
How many children work-are employed outside their home ::select Age ::12-17 years,#NAME?,How.many.children.work-are.employed.outside.their.home...select.Age...12-17.years
How many children work-are employed outside their home ::How many hours do these children work :,#NAME?,How.many.children.work-are.employed.outside.their.home...How.many.hours.do.these.children.work..
Child Labor:What kind of payment do they receive for their work ::Monetary:,#NAME?,Child.Labor.What.kind.of.payment.do.they.receive.for.their.work...Monetary.
Child Labor:What kind of payment do they receive for their work ::In-kind,#NAME?,Child.Labor.What.kind.of.payment.do.they.receive.for.their.work...In-kind
Child Labor:how much in JD :,#NAME?,Child.Labor.how.much.in.JD..
Child Labor:In-kind. please specify,#NAME?,Child.Labor.In-kind..please.specify
Child Labor:Do they experience abusive treatment at work?:Yes,#NAME?,Child.Labor.Do.they.experience.abusive.treatment.at.work?.Yes
Child Labor:Do they experience abusive treatment at work?:No,#NAME?,Child.Labor.Do.they.experience.abusive.treatment.at.work?.No
Early Marriage:Are there any girls under the age of 15 married ::Yes,#NAME?,Early.Marriage.Are.there.any.girls.under.the.age.of.15.married...Yes
Early Marriage:Are there any girls under the age of 15 married ::No,#NAME?,Early.Marriage.Are.there.any.girls.under.the.age.of.15.married...No
Early Marriage:Are there any girls under the age of 15 married,#NAME?,Early.Marriage.Are.there.any.girls.under.the.age.of.15.married
Early Marriage:When did the marriage occur?,#NAME?,Early.Marriage.When.did.the.marriage.occur?
Early Marriage:where did the marriage occur?,#NAME?,Early.Marriage.where.did.the.marriage.occur?
Early Marriage:Documents Available from::Sheikh from Syria,#NAME?,Early.Marriage.Documents.Available.from..Sheikh.from.Syria
Early Marriage:Documents Available from::Valid certificate from Jordan,#NAME?,Early.Marriage.Documents.Available.from..Valid.certificate.from.Jordan
Early Marriage:Documents Available from::Valid certificate from Syria,#NAME?,Early.Marriage.Documents.Available.from..Valid.certificate.from.Syria
Early Marriage:Documents Available from::Valid certificate from a third country,#NAME?,Early.Marriage.Documents.Available.from..Valid.certificate.from.a.third.country
Early Marriage:Documents Available from::Religious court in Jordan,#NAME?,Early.Marriage.Documents.Available.from..Religious.court.in.Jordan
Early Marriage:Are there any girls between the age 16-18 married?:Yes,#NAME?,Early.Marriage.Are.there.any.girls.between.the.age.16-18.married?.Yes
Early Marriage:Are there any girls between the age 16-18 married?:No,#NAME?,Early.Marriage.Are.there.any.girls.between.the.age.16-18.married?.No
Early Marriage:If so. how many,#NAME?,Early.Marriage.If.so..how.many
Early Marriage:When did the marriage occur?,#NAME?,Early.Marriage.When.did.the.marriage.occur?
Early Marriage:where did the marriage occur?,#NAME?,Early.Marriage.where.did.the.marriage.occur?
Early Marriage:Documents Available from::Sheikh from Syria,#NAME?,Early.Marriage.Documents.Available.from..Sheikh.from.Syria
Early Marriage:Documents Available from::Valid certificate from Jordan,#NAME?,Early.Marriage.Documents.Available.from..Valid.certificate.from.Jordan
Early Marriage:Documents Available from::Valid certificate from Syria,#NAME?,Early.Marriage.Documents.Available.from..Valid.certificate.from.Syria
Early Marriage:Documents Available from::Valid certificate from a third country,#NAME?,Early.Marriage.Documents.Available.from..Valid.certificate.from.a.third.country
Early Marriage:Documents Available from::Religious court in Jordan,#NAME?,Early.Marriage.Documents.Available.from..Religious.court.in.Jordan
Legal Issues:Any other legal issues ::Yes,#NAME?,Legal.Issues.Any.other.legal.issues...Yes
Legal Issues:Any other legal issues ::No,#NAME?,Legal.Issues.Any.other.legal.issues...No
Legal Issues:If yes. please specify:Any other private person,#NAME?,Legal.Issues.If.yes..please.specify.Any.other.private.person
Legal Issues:If yes. please specify:Issues with employers,#NAME?,Legal.Issues.If.yes..please.specify.Issues.with.employers
Legal Issues:If yes. please specify:Issues with landlord,#NAME?,Legal.Issues.If.yes..please.specify.Issues.with.landlord
Legal Issues:If yes. please specify:Security personnel,#NAME?,Legal.Issues.If.yes..please.specify.Security.personnel
Legal Issues:Without raising this issue directly with the family. did you notice any sign that indicates that one of the members of this family may be a victim or a survivor of domestic violence or SBGV? 1:Yes,#NAME?,Legal.Issues.Without.raising.this.issue.directly.with.the.family..did.you.notice.any.sign.that.indicates.that.one.of.the.members.of.this.family.may.be.a.victim.or.a.survivor.of.domestic.violence.or.SBGV?.1.Yes
Legal Issues:Without raising this issue directly with the family. did you notice any sign that indicates that one of the members of this family may be a victim or a survivor of domestic violence or SBGV? 1:No,#NAME?,Legal.Issues.Without.raising.this.issue.directly.with.the.family..did.you.notice.any.sign.that.indicates.that.one.of.the.members.of.this.family.may.be.a.victim.or.a.survivor.of.domestic.violence.or.SBGV?.1.No
Explanation of Specific Needs:Any of the family member have a specific needs !:Yes,#NAME?,Explanation.of.Specific.Needs.Any.of.the.family.member.have.a.specific.needs.!.Yes
Explanation of Specific Needs:Any of the family member have a specific needs !:No,#NAME?,Explanation.of.Specific.Needs.Any.of.the.family.member.have.a.specific.needs.!.No
Specific Needs:Specific Need (observed) ::Child at risk,#NAME?,Specific.Needs.Specific.Need.-observed-...Child.at.risk
Specific Needs:Specific Need (observed) ::Unaccompanied or separated child,#NAME?,Specific.Needs.Specific.Need.-observed-...Unaccompanied.or.separated.child
Specific Needs:Specific Need (observed) ::Older person at risk,#NAME?,Specific.Needs.Specific.Need.-observed-...Older.person.at.risk
Specific Needs:Specific Need (observed) ::Single parent or caregiver,#NAME?,Specific.Needs.Specific.Need.-observed-...Single.parent.or.caregiver
Specific Needs:Specific Need (observed) ::Disability,#NAME?,Specific.Needs.Specific.Need.-observed-...Disability
Specific Needs:Specific Need (observed) ::Serious medical condition,#NAME?,Specific.Needs.Specific.Need.-observed-...Serious.medical.condition
Specific Needs:Specific Need (observed) ::Family unity,#NAME?,Specific.Needs.Specific.Need.-observed-...Family.unity
Specific Needs:Specific Need (observed) ::Specific legal and physical protection needs,#NAME?,Specific.Needs.Specific.Need.-observed-...Specific.legal.and.physical.protection.needs
Specific Needs:Specific Need (observed) ::Torture,#NAME?,Specific.Needs.Specific.Need.-observed-...Torture
Specific Needs:Child at risk ::Child parent,#NAME?,Specific.Needs.Child.at.risk...Child.parent
Specific Needs:Child at risk ::Child spouse,#NAME?,Specific.Needs.Child.at.risk...Child.spouse
Specific Needs:Child at risk ::Child carer,#NAME?,Specific.Needs.Child.at.risk...Child.carer
Specific Needs:Child at risk ::Teenage pregnancy,#NAME?,Specific.Needs.Child.at.risk...Teenage.pregnancy
Specific Needs:Child at risk ::Child engaged in worst forms of child labor,#NAME?,Specific.Needs.Child.at.risk...Child.engaged.in.worst.forms.of.child.labor
Specific Needs:Child at risk ::Child engaged in other forms of child labor,#NAME?,Specific.Needs.Child.at.risk...Child.engaged.in.other.forms.of.child.labor
Specific Needs:Child at risk ::Child at risk of not attending school,#NAME?,Specific.Needs.Child.at.risk...Child.at.risk.of.not.attending.school
Specific Needs:Child at risk ::Child with special education needs,#NAME?,Specific.Needs.Child.at.risk...Child.with.special.education.needs
Specific Needs:Child at risk ::Child in conflict with the law,#NAME?,Specific.Needs.Child.at.risk...Child.in.conflict.with.the.law
Specific Needs:Unaccompanied or separated child ::Separated child,#NAME?,Specific.Needs.Unaccompanied.or.separated.child...Separated.child
Specific Needs:Unaccompanied or separated child ::Unaccompanied child,#NAME?,Specific.Needs.Unaccompanied.or.separated.child...Unaccompanied.child
Specific Needs:Unaccompanied or separated child ::Child-headed household,#NAME?,Specific.Needs.Unaccompanied.or.separated.child...Child-headed.household
Specific Needs:Unaccompanied or separated child ::Child in foster care,#NAME?,Specific.Needs.Unaccompanied.or.separated.child...Child.in.foster.care
Specific Needs:Older person at risk ::Single older person,#NAME?,Specific.Needs.Older.person.at.risk...Single.older.person
Specific Needs:Older person at risk ::Older person with children,#NAME?,Specific.Needs.Older.person.at.risk...Older.person.with.children
Specific Needs:Older person at risk ::Older person unable to care for self,#NAME?,Specific.Needs.Older.person.at.risk...Older.person.unable.to.care.for.self
Specific Needs:Single parent or caregiver ::Single ? parent,#NAME?,Specific.Needs.Single.parent.or.caregiver...Single.?.parent
Specific Needs:Single parent or caregiver ::Single ? grandparent,#NAME?,Specific.Needs.Single.parent.or.caregiver...Single.?.grandparent
Specific Needs:Single parent or caregiver ::Single ? caregiver,#NAME?,Specific.Needs.Single.parent.or.caregiver...Single.?.caregiver
Specific Needs:Disability ::Visual impairment (including blindness),#NAME?,Specific.Needs.Disability...Visual.impairment.-including.blindness-
Specific Needs:Disability ::Hearing impairment (including deafness),#NAME?,Specific.Needs.Disability...Hearing.impairment.-including.deafness-
Specific Needs:Disability ::Physical disability,#NAME?,Specific.Needs.Disability...Physical.disability
Specific Needs:Disability ::Mental disability,#NAME?,Specific.Needs.Disability...Mental.disability
Specific Needs:Disability ::Intellectual impairment-disability,#NAME?,Specific.Needs.Disability...Intellectual.impairment-disability
Specific Needs:Disability ::Speech impairment-disability,#NAME?,Specific.Needs.Disability...Speech.impairment-disability
Specific Needs:Serious medical condition ::Malnutrition,#NAME?,Specific.Needs.Serious.medical.condition...Malnutrition
Specific Needs:Serious medical condition ::Difficult pregnancy,#NAME?,Specific.Needs.Serious.medical.condition...Difficult.pregnancy
Specific Needs:Serious medical condition ::Chronic illness,#NAME?,Specific.Needs.Serious.medical.condition...Chronic.illness
Specific Needs:Serious medical condition ::Critical medical condition,#NAME?,Specific.Needs.Serious.medical.condition...Critical.medical.condition
Specific Needs:Serious medical condition ::Other medical condition,#NAME?,Specific.Needs.Serious.medical.condition...Other.medical.condition
Specific Needs:Family unity ::Tracing required,#NAME?,Specific.Needs.Family.unity...Tracing.required
Specific Needs:Family unity ::Family reunification required,#NAME?,Specific.Needs.Family.unity...Family.reunification.required
Specific Needs:Specific legal and physical protection needs ::No legal documentation,#NAME?,Specific.Needs.Specific.legal.and.physical.protection.needs...No.legal.documentation
Specific Needs:Specific legal and physical protection needs ::Detained-held in country of asylum,#NAME?,Specific.Needs.Specific.legal.and.physical.protection.needs...Detained-held.in.country.of.asylum
Specific Needs:Specific legal and physical protection needs ::Detained-held in country of origin,#NAME?,Specific.Needs.Specific.legal.and.physical.protection.needs...Detained-held.in.country.of.origin
Specific Needs:Specific legal and physical protection needs ::Detained-held elsewhere,#NAME?,Specific.Needs.Specific.legal.and.physical.protection.needs...Detained-held.elsewhere
Specific Needs:Specific legal and physical protection needs ::Marginalized from society or community (including LGBTI),#NAME?,Specific.Needs.Specific.legal.and.physical.protection.needs...Marginalized.from.society.or.community.-including.LGBTI-
Specific Needs:Specific legal and physical protection needs ::Security threat to UNHCR-partner staff or others,#NAME?,Specific.Needs.Specific.legal.and.physical.protection.needs...Security.threat.to.UNHCR-partner.staff.or.others
Specific Needs:Torture ::Psychological and-or physical impairment due to torture,#NAME?,Specific.Needs.Torture...Psychological.and-or.physical.impairment.due.to.torture
Specific Needs:Torture ::Witness of violence to other,#NAME?,Specific.Needs.Torture...Witness.of.violence.to.other
Specific Needs:More explination :,#NAME?,Specific.Needs.More.explination..
Referrals:Recommendation for referral::Yes,#NAME?,Referrals.Recommendation.for.referral..Yes
Referrals:Recommendation for referral::No,#NAME?,Referrals.Recommendation.for.referral..No
Referrals:If yes. reason::Unaccompanied-separated child,#NAME?,Referrals.If.yes..reason..Unaccompanied-separated.child
Referrals:If yes. reason::Child spouse-early marriage,#NAME?,Referrals.If.yes..reason..Child.spouse-early.marriage
Referrals:If yes. reason::Woman at risk-SGBV,#NAME?,Referrals.If.yes..reason..Woman.at.risk-SGBV
Referrals:If yes. reason::Family reunification-tracing,#NAME?,Referrals.If.yes..reason..Family.reunification-tracing
Referrals:If yes. reason::Child at risk,#NAME?,Referrals.If.yes..reason..Child.at.risk
Referrals:If yes. reason::Elderly at risk,#NAME?,Referrals.If.yes..reason..Elderly.at.risk
Referrals:If yes. reason::Persons with Disability,#NAME?,Referrals.If.yes..reason..Persons.with.Disability
Referrals:If yes. reason::Risk of deportation-refoulement,#NAME?,Referrals.If.yes..reason..Risk.of.deportation-refoulement
Referrals:If yes. reason::Risk of detention,#NAME?,Referrals.If.yes..reason..Risk.of.detention
Referrals:If yes. reason::Problem with GID or police,#NAME?,Referrals.If.yes..reason..Problem.with.GID.or.police
Referrals:If yes. reason::Urgent appointment for registration of a new family member (medical-protection reason,#NAME?,Referrals.If.yes..reason..Urgent.appointment.for.registration.of.a.new.family.member.-medical-protection.reason
Referrals:If yes. reason::Urgent appointment for renewal of a new family member (medical-protection reason),#NAME?,Referrals.If.yes..reason..Urgent.appointment.for.renewal.of.a.new.family.member.-medical-protection.reason-
Referrals:If yes. reason::Urgent cash assistance (extremely vulnerable family),#NAME?,Referrals.If.yes..reason..Urgent.cash.assistance.-extremely.vulnerable.family-
Categorization of Vulnerabilities:Based on your experience with other families. does the family classify as::Extremely vulnerable,#NAME?,Categorization.of.Vulnerabilities.Based.on.your.experience.with.other.families..does.the.family.classify.as..Extremely.vulnerable
Categorization of Vulnerabilities:Based on your experience with other families. does the family classify as::vulnerable,#NAME?,Categorization.of.Vulnerabilities.Based.on.your.experience.with.other.families..does.the.family.classify.as..vulnerable
Categorization of Vulnerabilities:Based on your experience with other families. does the family classify as::Moderately vulnerable,#NAME?,Categorization.of.Vulnerabilities.Based.on.your.experience.with.other.families..does.the.family.classify.as..Moderately.vulnerable
Categorization of Vulnerabilities:Based on your experience with other families. does the family classify as::Not vulnerable,#NAME?,Categorization.of.Vulnerabilities.Based.on.your.experience.with.other.families..does.the.family.classify.as..Not.vulnerable
Categorization of Vulnerabilities:Notes on the general previous situation of the family CCO,#NAME?,Categorization.of.Vulnerabilities.Notes.on.the.general.previous.situation.of.the.family.CCO
Categorization of Vulnerabilities:Notes on the general situation of the family from the moment of their arrival to Jordan until now,#NAME?,Categorization.of.Vulnerabilities.Notes.on.the.general.situation.of.the.family.from.the.moment.of.their.arrival.to.Jordan.until.now
:File Number,#NAME?,File.Number
:Name of Principal Applicant,#NAME?,Name.of.Principal.Applicant
:General remarkes unreachable,#NAME?,General.remarkes.unreachable
